V1	V2
GB53138	GO:0000287;GO:0004427;GO:0005634;GO:0005737;GO:0006338;GO:0006351;GO:0006355;GO:0006796;GO:0016569;GO:0016589;GO:0035076;GO:0035206;GO:0042766;GO:0045747;GO:0070615;GO:0000902;GO:0003400;GO:0003924;GO:0005525;GO:0005794;GO:0005811;GO:0007029;GO:0008363;GO:0009306;GO:0030127;GO:0035050;GO:0035293;GO:0040003;GO:0048081;GO:0050775;GO:0070863;GO:0070971;GO:0072659;GO:0072661;GO:0097110;GO:0097110
GB53139	GO:0004867;GO:0005509;GO:0005578;GO:0005615;GO:0006858;GO:0007165;GO:0017147;GO:0030111;GO:0035592;GO:0035592
GB53428	GO:0004889;GO:0005892;GO:0006811;GO:0007165;GO:0007271;GO:0007274;GO:0016021;GO:0022848;GO:0030054;GO:0030431;GO:0035094;GO:0045211;GO:0098655;GO:0098655
GB41308	GO:0000281;GO:0002121;GO:0005200;GO:0005524;GO:0005737;GO:0005811;GO:0005875;GO:0005884;GO:0006338;GO:0006909;GO:0007010;GO:0007291;GO:0016319;GO:0031011;GO:0032507;GO:0035060;GO:0035148;GO:0000281;GO:0005200;GO:0005524;GO:0005737;GO:0005875;GO:0005884;GO:0006909;GO:0007010;GO:0035060;GO:0000281;GO:0005200;GO:0005524;GO:0005737;GO:0005875;GO:0005884;GO:0005886;GO:0007010;GO:0007507;GO:0050807;GO:0051297;GO:0051533;GO:0098529;GO:0005200;GO:0005524;GO:0005737;GO:0005884;GO:0007010;GO:0005200;GO:0005524;GO:0005737;GO:0005811;GO:0005884;GO:0007010;GO:0016573;GO:0035267;GO:0043486;GO:0005200;GO:0005524;GO:0005737;GO:0005884;GO:0006909;GO:0007010;GO:0014866;GO:0071689;GO:0000278;GO:0005200;GO:0005524;GO:0005869;GO:0005875;GO:0005884;GO:0007010;GO:0007018;GO:0007067;GO:0008089;GO:0008090;GO:0019896;GO:1904115;GO:1904115
GB41303	GO:0005744;GO:0006626;GO:0008565;GO:0015450;GO:0042719;GO:0045039;GO:0046872;GO:0072321;GO:0005739;GO:0008565;GO:0045039;GO:0046872;GO:0008565;GO:0042719;GO:0045039;GO:0046872;GO:0072321;GO:0072321
GB41300	GO:0003674;GO:0005634;GO:0005730;GO:0022008;GO:0042254;GO:0042254
GB41301	GO:0003779;GO:0005509;GO:0005515;GO:0005544;GO:0005938;GO:0010797;GO:0012505;GO:0030011;GO:0030507;GO:0032509;GO:0048190;GO:0061467;GO:0003779;GO:0005509;GO:0005544;GO:0008150;GO:0016020;GO:0003779;GO:0005509;GO:0005544;GO:0005575;GO:0007155;GO:0008360;GO:0008360
GB41306	GO:0000281;GO:0002121;GO:0005200;GO:0005524;GO:0005737;GO:0005811;GO:0005875;GO:0005884;GO:0006338;GO:0006909;GO:0007010;GO:0007291;GO:0016319;GO:0031011;GO:0032507;GO:0035060;GO:0035148;GO:0000281;GO:0005200;GO:0005524;GO:0005737;GO:0005875;GO:0005884;GO:0006909;GO:0007010;GO:0035060;GO:0000281;GO:0005200;GO:0005524;GO:0005737;GO:0005875;GO:0005884;GO:0005886;GO:0007010;GO:0007507;GO:0050807;GO:0051297;GO:0051533;GO:0098529;GO:0005200;GO:0005524;GO:0005737;GO:0005884;GO:0007010;GO:0005200;GO:0005524;GO:0005737;GO:0005811;GO:0005884;GO:0007010;GO:0016573;GO:0035267;GO:0043486;GO:0005200;GO:0005524;GO:0005737;GO:0005884;GO:0006909;GO:0007010;GO:0014866;GO:0071689;GO:0000278;GO:0005200;GO:0005524;GO:0005869;GO:0005875;GO:0005884;GO:0007010;GO:0007018;GO:0007067;GO:0008089;GO:0008090;GO:0019896;GO:1904115;GO:1904115
GB41304	GO:0003723;GO:0004819;GO:0005524;GO:0005737;GO:0005739;GO:0005829;GO:0005875;GO:0006425;GO:0017101;GO:0048813;GO:0048813
GB41305	GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0005875;GO:0006260;GO:0006281;GO:0006351;GO:0006355;GO:0019233;GO:0022008;GO:0046331;GO:0048813;GO:0048813
GB45214	GO:0005769;GO:0008157;GO:0008593;GO:0036335;GO:0046872;GO:0048867;GO:0098722;GO:0098722
GB45215	GO:0016491;GO:0055114;GO:0055114
GB45216	GO:0000978;GO:0001077;GO:0003697;GO:0005634;GO:0006355;GO:0019233;GO:0035220;GO:0045944;GO:0048812;GO:0048812
GB42537	GO:0000028;GO:0000228;GO:0002181;GO:0003723;GO:0003735;GO:0005730;GO:0005737;GO:0006412;GO:0015935;GO:0022627;GO:0022627
GB45210	GO:0005811;GO:0006614;GO:0016021;GO:0016021
GB42531	GO:0000981;GO:0003676;GO:0005634;GO:0006351;GO:0006909;GO:0046872;GO:0000792;GO:0000981;GO:0003676;GO:0003700;GO:0005634;GO:0006351;GO:0007476;GO:0019233;GO:0031935;GO:0046872;GO:0046872
GB45212	GO:0005509;GO:0005544;GO:0005886;GO:0006906;GO:0017158;GO:0019905;GO:0030276;GO:0048791;GO:0048791
GB53269	GO:0005737;GO:0019005;GO:0030162;GO:0031625;GO:0042787;GO:0043161;GO:0043161
GB46098	GO:0000139;GO:0005789;GO:0008375;GO:0015012;GO:0016020;GO:0016021;GO:0030158;GO:0030201;GO:0030204;GO:0030206;GO:0042732;GO:0050650;GO:0050650
GB46541	GO:0003333;GO:0005887;GO:0006865;GO:0015171;GO:0015179;GO:0015297;GO:0030431;GO:0060356;GO:0003333;GO:0005887;GO:0015179;GO:0015297;GO:0050832;GO:0060356;GO:0003333;GO:0005887;GO:0015171;GO:0015179;GO:0015297;GO:0016021;GO:0003333;GO:0005887;GO:0006868;GO:0006909;GO:0007619;GO:0007635;GO:0008049;GO:0014047;GO:0015171;GO:0015179;GO:0015297;GO:0015734;GO:0015813;GO:0031594;GO:0042742;GO:0003333;GO:0005887;GO:0015171;GO:0015179;GO:0015297;GO:0015297
GB46540	GO:0005739;GO:0016021;GO:0020037;GO:0046872;GO:0020037;GO:0046872;GO:0005789;GO:0005811;GO:0012505;GO:0016021;GO:0020037;GO:0031090;GO:0035206;GO:0045610;GO:0046872;GO:0055114;GO:0055114
GB46091	GO:0001755;GO:0001964;GO:0005515;GO:0005886;GO:0005887;GO:0007411;GO:0007416;GO:0008039;GO:0008045;GO:0008201;GO:0016021;GO:0016199;GO:0030215;GO:0030335;GO:0031987;GO:0045499;GO:0045792;GO:0048813;GO:0048843;GO:0048854;GO:2000305;GO:0001755;GO:0005515;GO:0005576;GO:0005615;GO:0005829;GO:0005887;GO:0007411;GO:0007629;GO:0007632;GO:0012505;GO:0016201;GO:0030215;GO:0030335;GO:0030534;GO:0042756;GO:0045499;GO:0048843;GO:0070983;GO:0071526;GO:0071678;GO:0097374;GO:0001700;GO:0001755;GO:0005829;GO:0005887;GO:0016021;GO:0030215;GO:0030335;GO:0045499;GO:0048843;GO:0071526;GO:0001952;GO:0005887;GO:0016200;GO:0070593;GO:0070983;GO:0071678;GO:2001020;GO:2001020
GB46542	GO:0000176;GO:0000177;GO:0000178;GO:0000467;GO:0003723;GO:0005652;GO:0005737;GO:0010468;GO:0016787;GO:0034427;GO:0034475;GO:0043928;GO:0051607;GO:0071034;GO:0071035;GO:0071038;GO:0071049;GO:0071051;GO:0071051
GB46096	GO:0004161;GO:0004337;GO:0005737;GO:0008354;GO:0035220;GO:0045337;GO:0045337
GB46095	GO:0004161;GO:0004337;GO:0005737;GO:0008354;GO:0035220;GO:0045337;GO:0045337
GB42651	GO:0004222;GO:0005739;GO:0005759;GO:0006518;GO:0006627;GO:0016485;GO:0046872;GO:0046872
GB42650	GO:0000026;GO:0000030;GO:0005783;GO:0005789;GO:0006506;GO:0016021;GO:0016021
GB42652	GO:0005829;GO:0005978;GO:0008466;GO:0008466
GB42654	GO:0005829;GO:0006481;GO:0018423;GO:0018423
GB42656	GO:0001654;GO:0008092;GO:0008307;GO:0008582;GO:0016013;GO:0040011;GO:0042052;GO:0042052
GB40879	GO:0005777;GO:0007031;GO:0016021;GO:0016560;GO:0048137;GO:0048137
GB40878	GO:0000166;GO:0003676;GO:0003729;GO:0003729
GB40872	GO:0004843;GO:0005575;GO:0016579;GO:0016579
GB40877	GO:0005048;GO:0005783;GO:0005786;GO:0005811;GO:0006621;GO:0012505;GO:0016021;GO:0016021
GB40875	GO:0000027;GO:0002181;GO:0003723;GO:0003735;GO:0005737;GO:0005840;GO:0006412;GO:0019233;GO:0022625;GO:0022626;GO:0043025;GO:0051297;GO:0051298;GO:0051298
GB40874	GO:0003674;GO:0003746;GO:0003924;GO:0005525;GO:0005575;GO:0005622;GO:0006414;GO:0008150;GO:0003746;GO:0003924;GO:0005525;GO:0005622;GO:0006414;GO:0006414
GB49517	GO:0005516;GO:0005886;GO:0005938;GO:0008105;GO:0017112;GO:0017137;GO:0031410;GO:0032483;GO:0042998;GO:0045089;GO:0045175;GO:0045179;GO:0050829;GO:0055037;GO:0061864;GO:0061865;GO:0070831;GO:0090630;GO:0097575;GO:0110010;GO:0110011;GO:0110011
GB42414	GO:0000186;GO:0004672;GO:0004674;GO:0004709;GO:0004871;GO:0005524;GO:0005622;GO:0006468;GO:0007030;GO:0007283;GO:0007616;GO:0030424;GO:0035556;GO:0046777;GO:0048674;GO:0048682;GO:2000331;GO:2000331
GB49515	GO:0000381;GO:0003723;GO:0005634;GO:0006915;GO:0016607;GO:0003723;GO:0019233;GO:0000398;GO:0003723;GO:0005634;GO:0019233;GO:0022008;GO:0071011;GO:0071013;GO:0003723;GO:0005737;GO:0003723;GO:0008150;GO:0016607;GO:0003723;GO:0003723;GO:0016607;GO:0046331;GO:0003723;GO:0007288;GO:0007291;GO:0010608;GO:0016607;GO:0000381;GO:0003727;GO:0003729;GO:0003730;GO:0005634;GO:0005737;GO:0006417;GO:0007155;GO:0007284;GO:0007438;GO:0007475;GO:0007498;GO:0007517;GO:0007521;GO:0007525;GO:0008016;GO:0008078;GO:0008347;GO:0008366;GO:0016203;GO:0016477;GO:0030154;GO:0030718;GO:0045214;GO:0045995;GO:0045995
GB49514	GO:0003676;GO:0003723;GO:0003724;GO:0004004;GO:0005524;GO:0005730;GO:0005737;GO:0007526;GO:0010501;GO:0016779;GO:0022008;GO:0003676;GO:0003723;GO:0003724;GO:0004004;GO:0005524;GO:0005730;GO:0005737;GO:0008283;GO:0010501;GO:0016049;GO:0019233;GO:0019233
GB46897	GO:0001745;GO:0001752;GO:0007173;GO:0007476;GO:0007526;GO:0008586;GO:0008586
GB50958	GO:0004591;GO:0005739;GO:0005875;GO:0006099;GO:0009353;GO:0030976;GO:0045252;GO:0004591;GO:0005739;GO:0006099;GO:0009353;GO:0030976;GO:0045252;GO:0045252
GB49511	GO:0005096;GO:0005634;GO:0005737;GO:0007615;GO:0008016;GO:0008270;GO:0008355;GO:0030424;GO:0043025;GO:0051056;GO:0051056
GB46894	GO:0000349;GO:0000381;GO:0000398;GO:0000974;GO:0002009;GO:0003674;GO:0005634;GO:0006909;GO:0007443;GO:0007510;GO:0008380;GO:0071010;GO:0071011;GO:0071012;GO:0071013;GO:0071014;GO:0071014
GB50955	GO:0000398;GO:0001556;GO:0003723;GO:0005737;GO:0005875;GO:0006342;GO:0006446;GO:0007076;GO:0007279;GO:0007317;GO:0007318;GO:0010529;GO:0016246;GO:0030423;GO:0030717;GO:0031047;GO:0034584;GO:0035282;GO:0043186;GO:0045089;GO:0046011;GO:0046012;GO:0046594;GO:0046843;GO:0048477;GO:0050829;GO:0060213;GO:0071011;GO:0071013;GO:0000335;GO:0000785;GO:0000791;GO:0003723;GO:0005515;GO:0005634;GO:0005654;GO:0005700;GO:0005737;GO:0005829;GO:0006342;GO:0007279;GO:0007294;GO:0010369;GO:0010529;GO:0016246;GO:0016441;GO:0030514;GO:0030718;GO:0031047;GO:0031933;GO:0042078;GO:0048132;GO:0048133;GO:0060213;GO:0070725;GO:0070868;GO:0090309;GO:0004521;GO:0005515;GO:0005634;GO:0005737;GO:0005829;GO:0007279;GO:0007349;GO:0007367;GO:0009047;GO:0010526;GO:0016246;GO:0016442;GO:0030422;GO:0030423;GO:0033227;GO:0035068;GO:0035071;GO:0035087;GO:0035190;GO:0035195;GO:0035197;GO:0045071;GO:0046872;GO:0048102;GO:0051607;GO:0070578;GO:0070868;GO:0098586;GO:0003723;GO:0005737;GO:0005739;GO:0005829;GO:0007275;GO:0010529;GO:0034584;GO:0035194;GO:0043186;GO:0060213;GO:0005515;GO:0005634;GO:0005737;GO:0006342;GO:0006402;GO:0007294;GO:0007367;GO:0007416;GO:0016246;GO:0017148;GO:0019899;GO:0030422;GO:0030423;GO:0030529;GO:0030727;GO:0035195;GO:0035196;GO:0035198;GO:0035279;GO:0036099;GO:0046959;GO:0048471;GO:0090328;GO:0090328
GB50954	GO:0005886;GO:0015275;GO:0035176;GO:0045475;GO:0098703;GO:0098703
GB50957	GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB46898	GO:0001075;GO:0003700;GO:0003713;GO:0005634;GO:0005669;GO:0006355;GO:0006357;GO:0006367;GO:0008134;GO:0035035;GO:0044212;GO:0051123;GO:0051123
GB50951	GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB49519	GO:0000209;GO:0004842;GO:0005575;GO:0008270;GO:0016567;GO:0042787;GO:0043161;GO:0061630;GO:0061630
GB50952	GO:0005768;GO:0008270;GO:0016021;GO:0016197;GO:0016567;GO:0016874;GO:0061630;GO:0061630
GB44020	GO:0003824;GO:0004467;GO:0008152;GO:0015908;GO:0016021;GO:0031957;GO:0004467;GO:0008152;GO:0015245;GO:0015908;GO:0016021;GO:0031957;GO:0102391;GO:0003824;GO:0004467;GO:0005324;GO:0005886;GO:0008152;GO:0012505;GO:0015908;GO:0016021;GO:0031957;GO:0070328;GO:0070328
GB44021	GO:0005829;GO:0006749;GO:0016787;GO:0017168;GO:0017168
GB44027	GO:0005686;GO:0005686
GB44028	GO:0005515;GO:0005768;GO:0005769;GO:0005770;GO:0005829;GO:0006886;GO:0006897;GO:0008565;GO:0017137;GO:0019233;GO:0030177;GO:0030904;GO:0030906;GO:0031647;GO:0042147;GO:0061357;GO:1904647;GO:1904647
GB47054	GO:0000398;GO:0000932;GO:0000956;GO:0003723;GO:0005688;GO:0033962;GO:0046540;GO:0071011;GO:0071013;GO:1990726;GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB47055	GO:0005314;GO:0005886;GO:0006541;GO:0007005;GO:0015319;GO:0015321;GO:0016021;GO:0044341;GO:0051938;GO:0055085;GO:0001666;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0048190;GO:0055085;GO:0005886;GO:0006814;GO:0006820;GO:0015114;GO:0015293;GO:0016021;GO:0022857;GO:0035435;GO:0055085;GO:0005436;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005829;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005313;GO:0005326;GO:0006820;GO:0008021;GO:0015813;GO:0016021;GO:0016057;GO:0022857;GO:0030285;GO:0030672;GO:0031982;GO:0035249;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005215;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0019233;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0005886;GO:0006820;GO:0016021;GO:0022857;GO:0055085;GO:0055085
GB47057	GO:0000978;GO:0000980;GO:0001078;GO:0001709;GO:0001964;GO:0002121;GO:0003677;GO:0003682;GO:0005515;GO:0005634;GO:0005700;GO:0006351;GO:0007298;GO:0007422;GO:0007426;GO:0007476;GO:0008360;GO:0016476;GO:0017053;GO:0030707;GO:0031208;GO:0031987;GO:0035001;GO:0035147;GO:0035151;GO:0040003;GO:0042675;GO:0042682;GO:0042803;GO:0043388;GO:0045467;GO:0045892;GO:0045944;GO:0046843;GO:0046872;GO:0048053;GO:0048626;GO:0048666;GO:0048750;GO:0048813;GO:0048854;GO:0060446;GO:1990841;GO:0003680;GO:0003700;GO:0005515;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0007455;GO:0007478;GO:0007548;GO:0046660;GO:0048070;GO:0048071;GO:0048085;GO:0048086;GO:0048092;GO:0003680;GO:0003700;GO:0005515;GO:0005634;GO:0005700;GO:0005701;GO:0006351;GO:0006355;GO:0006357;GO:0007455;GO:0007478;GO:0019233;GO:0061040;GO:2000736;GO:0003677;GO:0005634;GO:0006357;GO:0003674;GO:0003676;GO:0005575;GO:0008150;GO:0000228;GO:0003682;GO:0005634;GO:0005737;GO:0006357;GO:0007143;GO:0007276;GO:0035041;GO:0043565;GO:0046872;GO:1902275;GO:1902275
GB47059	GO:0000978;GO:0000980;GO:0001078;GO:0001709;GO:0001964;GO:0002121;GO:0003677;GO:0003682;GO:0005515;GO:0005634;GO:0005700;GO:0006351;GO:0007298;GO:0007422;GO:0007426;GO:0007476;GO:0008360;GO:0016476;GO:0017053;GO:0030707;GO:0031208;GO:0031987;GO:0035001;GO:0035147;GO:0035151;GO:0040003;GO:0042675;GO:0042682;GO:0042803;GO:0043388;GO:0045467;GO:0045892;GO:0045944;GO:0046843;GO:0046872;GO:0048053;GO:0048626;GO:0048666;GO:0048750;GO:0048813;GO:0048854;GO:0060446;GO:1990841;GO:0000122;GO:0003676;GO:0005634;GO:0005654;GO:0007411;GO:0007419;GO:0007423;GO:0035154;GO:0045463;GO:0045467;GO:0046872;GO:0048666;GO:0048813;GO:0060446;GO:0060446
GB43212	GO:0000209;GO:0004842;GO:0005634;GO:0005737;GO:0031624;GO:0042787;GO:0061630;GO:0004842;GO:0005634;GO:0005737;GO:0016567;GO:0061630;GO:0061630
GB43216	GO:0005089;GO:0007480;GO:0031594;GO:0035011;GO:0035025;GO:0042734;GO:0046928;GO:0046928
GB43217	GO:0003676;GO:0003677;GO:0006260;GO:0007304;GO:0007306;GO:0007307;GO:0008270;GO:0030295;GO:0031431;GO:0045740;GO:0045860;GO:0046716;GO:0072499;GO:0072499
GB43214	GO:0003341;GO:0004368;GO:0005524;GO:0005875;GO:0005929;GO:0006072;GO:0007018;GO:0007605;GO:0008569;GO:0009331;GO:0030286;GO:0036156;GO:0042623;GO:0045503;GO:0045505;GO:0051959;GO:0052591;GO:0055114;GO:0060271;GO:0003341;GO:0005524;GO:0005875;GO:0007018;GO:0008090;GO:0008569;GO:0036156;GO:0036159;GO:0042623;GO:0045503;GO:0045505;GO:0051959;GO:1904115;GO:0003341;GO:0005524;GO:0007018;GO:0008569;GO:0010996;GO:0019233;GO:0030286;GO:0036156;GO:0036159;GO:0042623;GO:0045503;GO:0045505;GO:0046692;GO:0051959;GO:0051959
GB40498	GO:0005509;GO:0005604;GO:0007160;GO:0005509;GO:0005829;GO:0016021;GO:0005509;GO:0005829;GO:0005886;GO:0016021;GO:0016324;GO:0030100;GO:0040003;GO:0048082;GO:0048082
GB40496	GO:0008565;GO:0030276;GO:0032588;GO:0035650;GO:0042051;GO:0046907;GO:0048749;GO:0048749
GB40491	GO:0003743;GO:0005829;GO:0005851;GO:0006413;GO:0016779;GO:0071456;GO:0071456
GB40490	GO:0000123;GO:0004402;GO:0005634;GO:0008270;GO:0016573;GO:0035267;GO:0043486;GO:0008270;GO:0008285;GO:0043966;GO:0043994;GO:0051726;GO:0070776;GO:0008270;GO:0016569;GO:0070822;GO:0070822
GB40493	GO:0005739;GO:0016021;GO:0061668;GO:0005739;GO:0016021;GO:0061668;GO:0003674;GO:0005739;GO:0016021;GO:0061668;GO:0005739;GO:0016021;GO:0061668;GO:0061668
GB40492	GO:0002181;GO:0003723;GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0022625;GO:0046872;GO:0002181;GO:0003723;GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:0022625;GO:0046872;GO:0046872
GB48238	GO:0003700;GO:0005634;GO:0006357;GO:0043565;GO:0043565
GB44798	GO:0003674;GO:0005575;GO:0008150;GO:0016021;GO:0055114;GO:0055114
GB55676	GO:0005515;GO:0007412;GO:0042803;GO:0043234;GO:0045886;GO:0045886
GB44978	GO:0004568;GO:0005576;GO:0005615;GO:0005975;GO:0006032;GO:0008061;GO:0012505;GO:0012505
GB44976	GO:0001078;GO:0005634;GO:0006351;GO:0006355;GO:0007275;GO:0007424;GO:0007622;GO:0007623;GO:0008407;GO:0009987;GO:0010259;GO:0010906;GO:0035317;GO:0042803;GO:0043565;GO:0045475;GO:0045823;GO:0046982;GO:0046982
GB48230	GO:0001077;GO:0002385;GO:0005634;GO:0005701;GO:0005704;GO:0009651;GO:0010866;GO:0030431;GO:0031453;GO:0031618;GO:0034605;GO:0042803;GO:0043565;GO:0045944;GO:0051403;GO:0070829;GO:0071470;GO:0071470
GB44974	GO:0001077;GO:0003677;GO:0005634;GO:0019233;GO:0030154;GO:0045944;GO:0048731;GO:0048731
GB44791	GO:0000278;GO:0000281;GO:0001077;GO:0001135;GO:0003677;GO:0003700;GO:0005634;GO:0005700;GO:0005719;GO:0007030;GO:0007051;GO:0007067;GO:0007088;GO:0007098;GO:0007099;GO:0007307;GO:0008283;GO:0008284;GO:0010906;GO:0010971;GO:0030261;GO:0031523;GO:0043565;GO:0044212;GO:0045792;GO:0045931;GO:0051297;GO:0090282;GO:0090282
GB44972	GO:0001745;GO:0005737;GO:0005813;GO:0005912;GO:0005913;GO:0007155;GO:0010172;GO:0016337;GO:0032956;GO:0034334;GO:0045296;GO:0060997;GO:0060997
GB44970	GO:0005096;GO:0005622;GO:0006886;GO:0012505;GO:0017137;GO:0031338;GO:0048812;GO:0090630;GO:0090630
GB44971	GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0005875;GO:0006261;GO:0006281;GO:0031122;GO:0031391;GO:0046331;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0005875;GO:0006261;GO:0006272;GO:0006281;GO:0007062;GO:0022008;GO:0031391;GO:0046331;GO:0000076;GO:0000077;GO:0000278;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0005875;GO:0006260;GO:0006271;GO:0006272;GO:0006281;GO:0007062;GO:0007067;GO:0007076;GO:0016321;GO:0022008;GO:0031391;GO:0046331;GO:0046331
GB51702	GO:0000381;GO:0000398;GO:0002121;GO:0003723;GO:0004004;GO:0005524;GO:0005681;GO:0005737;GO:0007476;GO:0019233;GO:0003723;GO:0004004;GO:0004386;GO:0005524;GO:0005730;GO:0005737;GO:0006396;GO:0022008;GO:0044822;GO:0000398;GO:0003723;GO:0003724;GO:0004004;GO:0005524;GO:0005681;GO:0005737;GO:0016779;GO:0022008;GO:0044822;GO:0071011;GO:0071013;GO:1900745;GO:0000398;GO:0003723;GO:0004004;GO:0005524;GO:0005681;GO:0005737;GO:0016779;GO:0019233;GO:0022008;GO:0044822;GO:0071011;GO:0071013;GO:0000381;GO:0000398;GO:0003676;GO:0003723;GO:0004004;GO:0005524;GO:0005634;GO:0005681;GO:0005737;GO:0006325;GO:0007286;GO:0007419;GO:0022008;GO:0044822;GO:0048477;GO:0071011;GO:0071013;GO:0071013
GB51700	GO:0004662;GO:0004663;GO:0005968;GO:0018344;GO:0018344
GB51707	GO:0016021;GO:0016491;GO:0016021;GO:0016491;GO:0016491;GO:0012505;GO:0016491;GO:0003723;GO:0004090;GO:0012505;GO:0016491;GO:0005829;GO:0016021;GO:0016491;GO:0016491;GO:0016021;GO:0016491;GO:0016491;GO:0016491
GB51706	GO:0002168;GO:0003677;GO:0005634;GO:0005694;GO:0006351;GO:0006355;GO:0010452;GO:0016571;GO:0018024;GO:0035076;GO:0035220;GO:0046975;GO:0051219;GO:0051219
GB51705	GO:0003958;GO:0005789;GO:0005811;GO:0006723;GO:0010181;GO:0012505;GO:0016021;GO:0030586;GO:0055114;GO:0055114
GB51709	GO:0016021;GO:0016021
GB53967	GO:0002181;GO:0003735;GO:0005634;GO:0005829;GO:0005875;GO:0006412;GO:0006464;GO:0006511;GO:0007219;GO:0016567;GO:0022625;GO:0031386;GO:0002181;GO:0003735;GO:0005634;GO:0005829;GO:0005840;GO:0005875;GO:0006412;GO:0007219;GO:0016567;GO:0022627;GO:0031386;GO:0046872;GO:0005634;GO:0005829;GO:0005875;GO:0006909;GO:0006914;GO:0007141;GO:0007219;GO:0010992;GO:0016567;GO:0031386;GO:0035096;GO:0048515;GO:0005737;GO:0005875;GO:0008340;GO:0016567;GO:0031386;GO:2000242;GO:0005634;GO:0008283;GO:0008589;GO:0022008;GO:0030162;GO:0030431;GO:0031386;GO:0031647;GO:0036099;GO:0045116;GO:0048812;GO:0051438;GO:2000736;GO:0003674;GO:0005575;GO:0008150;GO:0008150
GB53960	GO:0000398;GO:0003723;GO:0005634;GO:0019233;GO:0071011;GO:0071013;GO:0071013
GB53963	GO:0005516;GO:0005737;GO:0005813;GO:0005819;GO:0005874;GO:0007026;GO:0007049;GO:0008017;GO:0030496;GO:0030507;GO:0031175;GO:0045167;GO:0051011;GO:0051013;GO:0051013
GB53962	GO:0001708;GO:0005125;GO:0005160;GO:0005615;GO:0007179;GO:0007354;GO:0007378;GO:0007502;GO:0008083;GO:0008406;GO:0009953;GO:0010629;GO:0010862;GO:0030509;GO:0040007;GO:0042981;GO:0043408;GO:0046982;GO:0048468;GO:0060395;GO:0070700;GO:0005125;GO:0005160;GO:0005576;GO:0005615;GO:0007274;GO:0007391;GO:0007419;GO:0007474;GO:0007528;GO:0008083;GO:0008586;GO:0010862;GO:0012505;GO:0030509;GO:0030707;GO:0031045;GO:0035222;GO:0036099;GO:0040007;GO:0042981;GO:0043408;GO:0045887;GO:0046928;GO:0048636;GO:0060395;GO:0070700;GO:0097467;GO:0099504;GO:0099504
GB53968	GO:0002181;GO:0003735;GO:0005634;GO:0005829;GO:0005875;GO:0006412;GO:0006464;GO:0006511;GO:0007219;GO:0016567;GO:0022625;GO:0031386;GO:0002181;GO:0003735;GO:0005634;GO:0005829;GO:0005840;GO:0005875;GO:0006412;GO:0007219;GO:0016567;GO:0022627;GO:0031386;GO:0046872;GO:0005634;GO:0005829;GO:0005875;GO:0006909;GO:0006914;GO:0007141;GO:0007219;GO:0010992;GO:0016567;GO:0031386;GO:0035096;GO:0048515;GO:0005737;GO:0005875;GO:0008340;GO:0016567;GO:0031386;GO:2000242;GO:0005634;GO:0008283;GO:0008589;GO:0022008;GO:0030162;GO:0030431;GO:0031386;GO:0031647;GO:0036099;GO:0045116;GO:0048812;GO:0051438;GO:2000736;GO:0003674;GO:0005575;GO:0008150;GO:0008150
